No,Easting,Northing,ELEVATION
91701,131832.055,2694666.652,18.319
91702,131832.055,2694661.652,18.351
91703,131832.055,2694656.652,18.323
91704,131832.055,2694651.652,18.323
91705,131832.055,2694646.652,18.298
91706,131832.055,2694641.652,18.324
91707,131832.055,2694636.652,18.29
91708,131832.055,2694631.652,18.329
91709,131832.055,2694626.652,18.329
91710,131832.055,2694621.652,18.276
91711,131832.055,2694616.652,18.354
91712,131832.055,2694611.652,18.379
91713,131837.055,2694851.652,17.093
91714,131837.055,2694846.652,17.122
91715,131837.055,2694841.652,17.115
91716,131837.055,2694836.652,17.152
91717,131837.055,2694831.652,17.257
91718,131837.055,2694826.652,17.248
91719,131837.055,2694821.652,17.313
91720,131837.055,2694816.652,17.43
91721,131837.055,2694811.652,17.623
91722,131837.055,2694806.652,17.627
91723,131837.055,2694801.652,17.647
91724,131837.055,2694796.652,17.723
91725,131837.055,2694791.652,17.79
91726,131837.055,2694786.652,17.764
91727,131837.055,2694781.652,17.831
91728,131837.055,2694776.652,17.857
91729,131837.055,2694771.652,17.783
91730,131837.055,2694766.652,17.814
91731,131837.055,2694761.652,18.076
91732,131837.055,2694756.652,18.251
91733,131837.055,2694751.652,18.32
91734,131837.055,2694746.652,18.503
91735,131837.055,2694741.652,18.74
91736,131837.055,2694736.652,18.732
91737,131837.055,2694731.652,18.328
91738,131837.055,2694726.652,18.402
91739,131837.055,2694721.652,18.216
91740,131837.055,2694716.652,18.23
91741,131837.055,2694711.652,18.602
91742,131837.055,2694706.652,18.168
91743,131837.055,2694701.652,18.088
91744,131837.055,2694696.652,18.195
91745,131837.055,2694691.652,18.262
91746,131837.055,2694686.652,18.274
91747,131837.055,2694681.652,18.309
91748,131837.055,2694676.652,18.3
91749,131837.055,2694671.652,18.32
91750,131837.055,2694666.652,18.312
91751,131837.055,2694661.652,18.288
91752,131837.055,2694656.652,18.318
91753,131837.055,2694651.652,18.305
91754,131837.055,2694646.652,18.289
91755,131837.055,2694641.652,18.306
91756,131837.055,2694636.652,18.276
91757,131837.055,2694631.652,18.316
91758,131837.055,2694626.652,18.303
91759,131837.055,2694621.652,18.329
91760,131837.055,2694616.652,18.289
91761,131842.055,2694856.652,17
91762,131842.055,2694851.652,17.011
91763,131842.055,2694846.652,17.032
91764,131842.055,2694841.652,17.157
91765,131842.055,2694836.652,17.217
91766,131842.055,2694831.652,17.223
91767,131842.055,2694826.652,17.24
91768,131842.055,2694821.652,17.36
91769,131842.055,2694816.652,17.414
91770,131842.055,2694811.652,17.519
91771,131842.055,2694806.652,17.61
91772,131842.055,2694801.652,17.693
91773,131842.055,2694796.652,17.767
91774,131842.055,2694791.652,17.86
91775,131842.055,2694786.652,17.79
91776,131842.055,2694781.652,17.809
91777,131842.055,2694776.652,17.834
91778,131842.055,2694771.652,17.711
91779,131842.055,2694766.652,17.879
91780,131842.055,2694761.652,18.113
91781,131842.055,2694756.652,18.252
91782,131842.055,2694751.652,18.648
91783,131842.055,2694746.652,18.692
91784,131842.055,2694741.652,18.468
91785,131842.055,2694736.652,18.283
91786,131842.055,2694731.652,18.152
91787,131842.055,2694726.652,18.119
91788,131842.055,2694721.652,18.055
91789,131842.055,2694716.652,18.046
91790,131842.055,2694711.652,18.234
91791,131842.055,2694706.652,18.325
91792,131842.055,2694701.652,18.424
91793,131842.055,2694696.652,18.168
91794,131842.055,2694691.652,18.249
91795,131842.055,2694686.652,18.295
91796,131842.055,2694681.652,18.297
91797,131842.055,2694676.652,18.311
91798,131842.055,2694671.652,18.301
91799,131842.055,2694666.652,18.303
91800,131842.055,2694661.652,18.302
91801,131842.055,2694656.652,18.285
91802,131842.055,2694651.652,18.272
91803,131842.055,2694646.652,18.25
91804,131842.055,2694641.652,18.268
91805,131842.055,2694636.652,18.271
91806,131842.055,2694631.652,18.284
91807,131842.055,2694626.652,18.325
91808,131847.055,2694866.652,17.921
91809,131847.055,2694861.652,17.593
91810,131847.055,2694856.652,16.97
91811,131847.055,2694851.652,17.008
91812,131847.055,2694846.652,17.167
91813,131847.055,2694841.652,17.131
91814,131847.055,2694836.652,17.136
91815,131847.055,2694831.652,17.219
91816,131847.055,2694826.652,17.304
91817,131847.055,2694821.652,17.414
91818,131847.055,2694816.652,17.517
91819,131847.055,2694811.652,17.55
91820,131847.055,2694806.652,17.659
91821,131847.055,2694801.652,17.838
91822,131847.055,2694796.652,17.788
91823,131847.055,2694791.652,17.758
91824,131847.055,2694786.652,17.737
91825,131847.055,2694781.652,17.825
91826,131847.055,2694776.652,17.766
91827,131847.055,2694771.652,17.545
91828,131847.055,2694766.652,18.318
91829,131847.055,2694761.652,18.564
91830,131847.055,2694756.652,18.626
91831,131847.055,2694751.652,18.542
91832,131847.055,2694746.652,18.244
91833,131847.055,2694741.652,18.216
91834,131847.055,2694736.652,18.164
91835,131847.055,2694731.652,17.989
91836,131847.055,2694726.652,18.014
91837,131847.055,2694721.652,18.028
91838,131847.055,2694716.652,18.084
91839,131847.055,2694711.652,18.075
91840,131847.055,2694706.652,18.401
91841,131847.055,2694701.652,18.316
91842,131847.055,2694696.652,18.519
91843,131847.055,2694691.652,18.415
91844,131847.055,2694686.652,18.269
91845,131847.055,2694681.652,18.252
91846,131847.055,2694676.652,18.276
91847,131847.055,2694671.652,18.297
91848,131847.055,2694666.652,18.291
91849,131847.055,2694661.652,18.312
91850,131847.055,2694656.652,18.245
91851,131847.055,2694651.652,18.241
91852,131847.055,2694646.652,18.275
91853,131847.055,2694641.652,18.272
91854,131847.055,2694636.652,18.259
91855,131852.055,2694871.652,16.967
91856,131852.055,2694866.652,17.731
91857,131852.055,2694861.652,17.509
91858,131852.055,2694856.652,16.912
91859,131852.055,2694851.652,17.106
91860,131852.055,2694846.652,17.064
91861,131852.055,2694841.652,17.054
91862,131852.055,2694836.652,17.166
91863,131852.055,2694831.652,17.251
91864,131852.055,2694826.652,17.354
91865,131852.055,2694821.652,17.559
91866,131852.055,2694816.652,17.738
91867,131852.055,2694811.652,17.6
91868,131852.055,2694806.652,17.66
91869,131852.055,2694801.652,17.7
91870,131852.055,2694796.652,17.76
91871,131852.055,2694791.652,17.659
91872,131852.055,2694786.652,17.62
91873,131852.055,2694781.652,17.688
91874,131852.055,2694776.652,18.044
91875,131852.055,2694771.652,18.448
91876,131852.055,2694766.652,18.563
91877,131852.055,2694761.652,18.52
91878,131852.055,2694756.652,18.274
91879,131852.055,2694751.652,18.166
91880,131852.055,2694746.652,18.284
91881,131852.055,2694741.652,17.967
91882,131852.055,2694736.652,17.929
91883,131852.055,2694731.652,17.987
91884,131852.055,2694726.652,18.066
91885,131852.055,2694721.652,18.09
91886,131852.055,2694716.652,18.089
91887,131852.055,2694711.652,18.104
91888,131852.055,2694706.652,18.126
91889,131852.055,2694701.652,18.229
91890,131852.055,2694696.652,18.206
91891,131852.055,2694691.652,18.33
91892,131852.055,2694686.652,18.654
91893,131852.055,2694681.652,18.366
91894,131852.055,2694676.652,18.241
91895,131852.055,2694671.652,18.232
91896,131852.055,2694666.652,18.276
91897,131852.055,2694661.652,18.28
91898,131852.055,2694656.652,18.29
91899,131852.055,2694651.652,18.248
91900,131852.055,2694646.652,18.239
91901,131852.055,2694641.652,18.244
91902,131857.055,2694881.652,17.138
91903,131857.055,2694876.652,16.943
91904,131857.055,2694871.652,16.998
91905,131857.055,2694866.652,17.696
91906,131857.055,2694861.652,17.437
91907,131857.055,2694856.652,16.931
91908,131857.055,2694851.652,17.05
91909,131857.055,2694846.652,17.057
91910,131857.055,2694841.652,17.056
91911,131857.055,2694836.652,17.228
91912,131857.055,2694831.652,17.3
91913,131857.055,2694826.652,17.4
91914,131857.055,2694821.652,17.512
91915,131857.055,2694816.652,17.665
91916,131857.055,2694811.652,17.654
91917,131857.055,2694806.652,17.687
91918,131857.055,2694801.652,17.806
91919,131857.055,2694796.652,17.792
91920,131857.055,2694791.652,17.361
91921,131857.055,2694786.652,18.011
91922,131857.055,2694781.652,18.18
91923,131857.055,2694776.652,18.446
91924,131857.055,2694771.652,18.461
91925,131857.055,2694766.652,18.352
91926,131857.055,2694761.652,17.939
91927,131857.055,2694756.652,18.101
91928,131857.055,2694751.652,17.992
91929,131857.055,2694746.652,17.824
91930,131857.055,2694741.652,17.922
91931,131857.055,2694736.652,17.986
91932,131857.055,2694731.652,18.038
91933,131857.055,2694726.652,18.077
91934,131857.055,2694721.652,18.079
91935,131857.055,2694716.652,18.07
91936,131857.055,2694711.652,18.104
91937,131857.055,2694706.652,18.11
91938,131857.055,2694701.652,18.082
91939,131857.055,2694696.652,18.1
91940,131857.055,2694691.652,18.185
91941,131857.055,2694686.652,18.259
91942,131857.055,2694681.652,18.253
91943,131857.055,2694676.652,18.584
91944,131857.055,2694671.652,18.377
91945,131857.055,2694666.652,18.228
91946,131857.055,2694661.652,18.225
91947,131857.055,2694656.652,18.265
91948,131857.055,2694651.652,18.236
91949,131862.055,2694886.652,17.052
91950,131862.055,2694881.652,16.915
91951,131862.055,2694876.652,16.732
91952,131862.055,2694871.652,16.857
91953,131862.055,2694866.652,17.741
91954,131862.055,2694861.652,17.282
91955,131862.055,2694856.652,16.906
91956,131862.055,2694851.652,16.981
91957,131862.055,2694846.652,17
91958,131862.055,2694841.652,17.105
91959,131862.055,2694836.652,17.241
91960,131862.055,2694831.652,17.341
91961,131862.055,2694826.652,17.495
91962,131862.055,2694821.652,17.529
91963,131862.055,2694816.652,17.609
91964,131862.055,2694811.652,17.633
91965,131862.055,2694806.652,17.802
91966,131862.055,2694801.652,17.249
91967,131862.055,2694796.652,17.677
91968,131862.055,2694791.652,18.134
91969,131862.055,2694786.652,18.356
91970,131862.055,2694781.652,18.412
91971,131862.055,2694776.652,18.257
91972,131862.055,2694771.652,17.926
91973,131862.055,2694766.652,18.003
91974,131862.055,2694761.652,18.234
91975,131862.055,2694756.652,17.703
91976,131862.055,2694751.652,17.816
91977,131862.055,2694746.652,17.896
91978,131862.055,2694741.652,17.923
91979,131862.055,2694736.652,17.958
91980,131862.055,2694731.652,18.016
91981,131862.055,2694726.652,18.13
91982,131862.055,2694721.652,18.062
91983,131862.055,2694716.652,18.114
91984,131862.055,2694711.652,18.089
91985,131862.055,2694706.652,18.133
91986,131862.055,2694701.652,18.089
91987,131862.055,2694696.652,18.066
91988,131862.055,2694691.652,18.147
91989,131862.055,2694686.652,18.12
91990,131862.055,2694681.652,18.148
91991,131862.055,2694676.652,18.231
91992,131862.055,2694671.652,18.17
91993,131862.055,2694666.652,18.555
91994,131862.055,2694661.652,18.329
91995,131867.055,2694896.652,16.817
91996,131867.055,2694891.652,17.042
91997,131867.055,2694886.652,16.67
91998,131867.055,2694881.652,16.77
91999,131867.055,2694876.652,16.713
92000,131867.055,2694871.652,16.612
92001,131867.055,2694866.652,17.732
92002,131867.055,2694861.652,17.269
92003,131867.055,2694856.652,16.91
92004,131867.055,2694851.652,16.993
92005,131867.055,2694846.652,17.028
92006,131867.055,2694841.652,17.165
92007,131867.055,2694836.652,17.283
92008,131867.055,2694831.652,17.373
92009,131867.055,2694826.652,17.425
92010,131867.055,2694821.652,17.446
92011,131867.055,2694816.652,17.674
92012,131867.055,2694811.652,17.806
92013,131867.055,2694806.652,17.328
92014,131867.055,2694801.652,17.645
92015,131867.055,2694796.652,18.312
92016,131867.055,2694791.652,18.373
92017,131867.055,2694786.652,18.324
92018,131867.055,2694781.652,17.893
92019,131867.055,2694776.652,17.933
92020,131867.055,2694771.652,17.907
92021,131867.055,2694766.652,17.709
92022,131867.055,2694761.652,17.771
92023,131867.055,2694756.652,17.84
92024,131867.055,2694751.652,17.868
92025,131867.055,2694746.652,17.962
92026,131867.055,2694741.652,17.919
92027,131867.055,2694736.652,17.93
92028,131867.055,2694731.652,17.99
92029,131867.055,2694726.652,17.997
92030,131867.055,2694721.652,18.006
92031,131867.055,2694716.652,18.024
92032,131867.055,2694711.652,18.164
92033,131867.055,2694706.652,18.057
92034,131867.055,2694701.652,18.178
92035,131867.055,2694696.652,18.089
92036,131867.055,2694691.652,18.079
92037,131867.055,2694686.652,18.001
92038,131867.055,2694681.652,18.073
92039,131867.055,2694676.652,18.337
92040,131867.055,2694671.652,18.126
92041,131867.055,2694666.652,18.566
92042,131872.055,2694906.652,16.701
92043,131872.055,2694901.652,16.749
92044,131872.055,2694896.652,16.864
92045,131872.055,2694891.652,16.56
92046,131872.055,2694886.652,16.515
92047,131872.055,2694881.652,16.758
92048,131872.055,2694876.652,16.794
92049,131872.055,2694871.652,16.528
92050,131872.055,2694866.652,17.708
92051,131872.055,2694861.652,17.57
92052,131872.055,2694856.652,16.946
92053,131872.055,2694851.652,16.984
92054,131872.055,2694846.652,17.041
92055,131872.055,2694841.652,17.115
92056,131872.055,2694836.652,17.247
92057,131872.055,2694831.652,17.271
92058,131872.055,2694826.652,17.366
92059,131872.055,2694821.652,16.974
92060,131872.055,2694816.652,17.428
92061,131872.055,2694811.652,17.616
92062,131872.055,2694806.652,18.095
92063,131872.055,2694801.652,18.317
92064,131872.055,2694796.652,18.269
92065,131872.055,2694791.652,18.12
92066,131872.055,2694786.652,17.768
92067,131872.055,2694781.652,18.012
92068,131872.055,2694776.652,17.681
92069,131872.055,2694771.652,17.651
92070,131872.055,2694766.652,17.75
92071,131872.055,2694761.652,17.78
92072,131872.055,2694756.652,17.797
92073,131872.055,2694751.652,17.811
92074,131872.055,2694746.652,17.87
92075,131872.055,2694741.652,17.913
92076,131872.055,2694736.652,17.908
92077,131872.055,2694731.652,17.968
92078,131872.055,2694726.652,17.956
92079,131872.055,2694721.652,18.017
92080,131872.055,2694716.652,17.983
92081,131872.055,2694711.652,18.019
92082,131872.055,2694706.652,18.048
92083,131872.055,2694701.652,18.055
92084,131872.055,2694696.652,18.058
92085,131872.055,2694691.652,18.082
92086,131872.055,2694686.652,18.042
92087,131872.055,2694681.652,18.048
92088,131872.055,2694676.652,18.237
92089,131877.055,2694911.652,16.76
92090,131877.055,2694906.652,16.765
92091,131877.055,2694901.652,16.878
92092,131877.055,2694896.652,16.514
92093,131877.055,2694891.652,16.48
92094,131877.055,2694886.652,16.791
92095,131877.055,2694881.652,16.688
92096,131877.055,2694876.652,16.582
92097,131877.055,2694871.652,16.543
92098,131877.055,2694866.652,17.684
92099,131877.055,2694861.652,17.591
92100,131877.055,2694856.652,16.875
92101,131877.055,2694851.652,16.917
92102,131877.055,2694846.652,17.013
92103,131877.055,2694841.652,17.092
92104,131877.055,2694836.652,17.129
92105,131877.055,2694831.652,17.349
92106,131877.055,2694826.652,16.806
92107,131877.055,2694821.652,17.544
92108,131877.055,2694816.652,18.097
92109,131877.055,2694811.652,18.248
92110,131877.055,2694806.652,18.235
92111,131877.055,2694801.652,18.083
92112,131877.055,2694796.652,17.597
92113,131877.055,2694791.652,17.494
92114,131877.055,2694786.652,17.697
92115,131877.055,2694781.652,17.678
92116,131877.055,2694776.652,17.679
92117,131877.055,2694771.652,17.717
92118,131877.055,2694766.652,17.742
92119,131877.055,2694761.652,17.733
92120,131877.055,2694756.652,17.751
92121,131877.055,2694751.652,17.764
92122,131877.055,2694746.652,17.816
92123,131877.055,2694741.652,17.845
92124,131877.055,2694736.652,17.84
92125,131877.055,2694731.652,17.896
92126,131877.055,2694726.652,18.058
92127,131877.055,2694721.652,17.94
92128,131877.055,2694716.652,18.084
92129,131877.055,2694711.652,18.007
92130,131877.055,2694706.652,18.149
92131,131877.055,2694701.652,18.019
92132,131877.055,2694696.652,18.023
92133,131877.055,2694691.652,18.083
92134,131877.055,2694686.652,18.062
92135,131882.055,2694916.652,16.715
92136,131882.055,2694911.652,16.751
92137,131882.055,2694906.652,16.808
92138,131882.055,2694901.652,16.598
92139,131882.055,2694896.652,16.46
92140,131882.055,2694891.652,16.579
92141,131882.055,2694886.652,16.577
92142,131882.055,2694881.652,16.52
92143,131882.055,2694876.652,16.468
92144,131882.055,2694871.652,16.564
92145,131882.055,2694866.652,17.635
92146,131882.055,2694861.652,17.613
92147,131882.055,2694856.652,16.825
92148,131882.055,2694851.652,16.898
92149,131882.055,2694846.652,16.942
92150,131882.055,2694841.652,17.188
92151,131882.055,2694836.652,16.746
92152,131882.055,2694831.652,17.196
92153,131882.055,2694826.652,17.926
92154,131882.055,2694821.652,18.125
92155,131882.055,2694816.652,18.161
92156,131882.055,2694811.652,17.981
92157,131882.055,2694806.652,17.605
92158,131882.055,2694801.652,17.579
92159,131882.055,2694796.652,17.607
92160,131882.055,2694791.652,17.513
92161,131882.055,2694786.652,17.57
92162,131882.055,2694781.652,17.71
92163,131882.055,2694776.652,17.68
92164,131882.055,2694771.652,17.685
92165,131882.055,2694766.652,17.698
92166,131882.055,2694761.652,17.701
92167,131882.055,2694756.652,17.707
92168,131882.055,2694751.652,17.734
92169,131882.055,2694746.652,17.801
92170,131882.055,2694741.652,17.783
92171,131882.055,2694736.652,17.801
92172,131882.055,2694731.652,17.92
92173,131882.055,2694726.652,17.886
92174,131882.055,2694721.652,17.915
92175,131882.055,2694716.652,17.975
92176,131882.055,2694711.652,17.968
92177,131882.055,2694706.652,18.002
92178,131882.055,2694701.652,18.037
92179,131882.055,2694696.652,18.073
92180,131882.055,2694691.652,18.041
92181,131887.055,2694926.652,16.614
92182,131887.055,2694921.652,16.575
92183,131887.055,2694916.652,16.537
92184,131887.055,2694911.652,16.754
92185,131887.055,2694906.652,16.693
92186,131887.055,2694901.652,16.404
92187,131887.055,2694896.652,16.506
92188,131887.055,2694891.652,16.52
92189,131887.055,2694886.652,16.526
92190,131887.055,2694881.652,16.489
92191,131887.055,2694876.652,16.475
92192,131887.055,2694871.652,16.554
92193,131887.055,2694866.652,17.887
92194,131887.055,2694861.652,17.644
92195,131887.055,2694856.652,17.065
92196,131887.055,2694851.652,16.917
92197,131887.055,2694846.652,16.914
92198,131887.055,2694841.652,16.812
92199,131887.055,2694836.652,17.361
92200,131887.055,2694831.652,17.944
92201,131887.055,2694826.652,18.058
92202,131887.055,2694821.652,18.045
92203,131887.055,2694816.652,17.821
92204,131887.055,2694811.652,17.977
92205,131887.055,2694806.652,17.68
92206,131887.055,2694801.652,17.545
92207,131887.055,2694796.652,17.434
92208,131887.055,2694791.652,17.436
92209,131887.055,2694786.652,17.445
92210,131887.055,2694781.652,17.832
92211,131887.055,2694776.652,17.636
92212,131887.055,2694771.652,17.624
92213,131887.055,2694766.652,17.644
92214,131887.055,2694761.652,17.632
92215,131887.055,2694756.652,17.652
92216,131887.055,2694751.652,17.682
92217,131887.055,2694746.652,17.689
92218,131887.055,2694741.652,17.767
92219,131887.055,2694736.652,17.779
92220,131887.055,2694731.652,17.807
92221,131887.055,2694726.652,17.835
92222,131887.055,2694721.652,17.963
92223,131887.055,2694716.652,17.924
92224,131887.055,2694711.652,18.023
92225,131887.055,2694706.652,17.972
92226,131887.055,2694701.652,17.96
92227,131892.055,2694931.652,16.557
92228,131892.055,2694926.652,16.481
92229,131892.055,2694921.652,16.527
92230,131892.055,2694916.652,16.543
92231,131892.055,2694911.652,16.814
92232,131892.055,2694906.652,16.511
92233,131892.055,2694901.652,16.427
92234,131892.055,2694896.652,16.71
92235,131892.055,2694891.652,16.578
92236,131892.055,2694886.652,16.466
92237,131892.055,2694881.652,16.49
92238,131892.055,2694876.652,16.42
92239,131892.055,2694871.652,16.452
92240,131892.055,2694866.652,17.672
92241,131892.055,2694861.652,17.007
92242,131892.055,2694856.652,16.545
92243,131892.055,2694851.652,16.796
92244,131892.055,2694846.652,16.979
92245,131892.055,2694841.652,17.642
92246,131892.055,2694836.652,17.856
92247,131892.055,2694831.652,17.906
92248,131892.055,2694826.652,17.939
92249,131892.055,2694821.652,17.838
92250,131892.055,2694816.652,17.893
92251,131892.055,2694811.652,17.508
92252,131892.055,2694806.652,17.456
92253,131892.055,2694801.652,17.476
92254,131892.055,2694796.652,17.465
92255,131892.055,2694791.652,17.441
92256,131892.055,2694786.652,17.519
92257,131892.055,2694781.652,17.578
92258,131892.055,2694776.652,17.589
92259,131892.055,2694771.652,17.573
92260,131892.055,2694766.652,17.584
92261,131892.055,2694761.652,17.597
92262,131892.055,2694756.652,17.688
92263,131892.055,2694751.652,17.677
92264,131892.055,2694746.652,17.651
92265,131892.055,2694741.652,17.71
92266,131892.055,2694736.652,17.736
92267,131892.055,2694731.652,17.772
92268,131892.055,2694726.652,17.796
92269,131892.055,2694721.652,17.831
92270,131892.055,2694716.652,17.872
92271,131892.055,2694711.652,17.897
92272,131897.055,2694941.652,16.376
92273,131897.055,2694936.652,16.5
92274,131897.055,2694931.652,16.541
92275,131897.055,2694926.652,16.657
92276,131897.055,2694921.652,16.514
92277,131897.055,2694916.652,16.599
92278,131897.055,2694911.652,16.429
92279,131897.055,2694906.652,16.302
92280,131897.055,2694901.652,16.504
92281,131897.055,2694896.652,16.668
92282,131897.055,2694891.652,16.459
92283,131897.055,2694886.652,16.418
92284,131897.055,2694881.652,16.445
92285,131897.055,2694876.652,16.423
92286,131897.055,2694871.652,16.442
92287,131897.055,2694866.652,16.273
92288,131897.055,2694861.652,16.166
92289,131897.055,2694856.652,17.414
92290,131897.055,2694851.652,17.387
92291,131897.055,2694846.652,17.689
92292,131897.055,2694841.652,17.749
92293,131897.055,2694836.652,17.638
92294,131897.055,2694831.652,17.528
92295,131897.055,2694826.652,17.525
92296,131897.055,2694821.652,17.525
92297,131897.055,2694816.652,17.458
92298,131897.055,2694811.652,17.472
92299,131897.055,2694806.652,17.423
92300,131897.055,2694801.652,17.421
92301,131897.055,2694796.652,17.532
92302,131897.055,2694791.652,17.431
92303,131897.055,2694786.652,17.377
92304,131897.055,2694781.652,17.43
92305,131897.055,2694776.652,17.571
92306,131897.055,2694771.652,17.516
92307,131897.055,2694766.652,17.568
92308,131897.055,2694761.652,17.546
92309,131897.055,2694756.652,17.57
92310,131897.055,2694751.652,17.692
92311,131897.055,2694746.652,17.74
92312,131897.055,2694741.652,17.667
92313,131897.055,2694736.652,17.683
92314,131897.055,2694731.652,17.741
92315,131897.055,2694726.652,17.789
92316,131897.055,2694721.652,17.804
92317,131902.055,2694946.652,16.22
92318,131902.055,2694941.652,16.371
92319,131902.055,2694936.652,16.253
92320,131902.055,2694931.652,16.579
92321,131902.055,2694926.652,16.501
92322,131902.055,2694921.652,16.602
92323,131902.055,2694916.652,16.866
92324,131902.055,2694911.652,16.308
92325,131902.055,2694906.652,16.526
92326,131902.055,2694901.652,16.365
92327,131902.055,2694896.652,16.442
92328,131902.055,2694891.652,16.429
92329,131902.055,2694886.652,16.449
92330,131902.055,2694881.652,16.427
92331,131902.055,2694876.652,16.395
92332,131902.055,2694871.652,16.546
92333,131902.055,2694866.652,17.425
92334,131902.055,2694861.652,17.321
92335,131902.055,2694856.652,17.655
92336,131902.055,2694851.652,17.626
92337,131902.055,2694846.652,17.596
92338,131902.055,2694841.652,17.409
92339,131902.055,2694836.652,17.389
92340,131902.055,2694831.652,17.427
92341,131902.055,2694826.652,17.412
92342,131902.055,2694821.652,17.387
92343,131902.055,2694816.652,17.456
92344,131902.055,2694811.652,17.472
92345,131902.055,2694806.652,17.415
92346,131902.055,2694801.652,17.387
92347,131902.055,2694796.652,17.343
92348,131902.055,2694791.652,17.381
92349,131902.055,2694786.652,17.367
92350,131902.055,2694781.652,17.362
92351,131902.055,2694776.652,17.548
92352,131902.055,2694771.652,17.536
92353,131902.055,2694766.652,17.505
92354,131902.055,2694761.652,17.51
92355,131902.055,2694756.652,17.534
92356,131902.055,2694751.652,17.574
92357,131902.055,2694746.652,17.635
92358,131902.055,2694741.652,17.626
92359,131902.055,2694736.652,17.635
92360,131902.055,2694731.652,17.683
92361,131902.055,2694726.652,17.752
92362,131907.055,2694956.652,16.03
92363,131907.055,2694951.652,16.024
92364,131907.055,2694946.652,16.052
92365,131907.055,2694941.652,16.163
92366,131907.055,2694936.652,16.436
92367,131907.055,2694931.652,16.131
92368,131907.055,2694926.652,16.595
92369,131907.055,2694921.652,16.591
92370,131907.055,2694916.652,16.434
92371,131907.055,2694911.652,16.267
92372,131907.055,2694906.652,16.24
92373,131907.055,2694901.652,16.304
92374,131907.055,2694896.652,16.307
92375,131907.055,2694891.652,16.359
92376,131907.055,2694886.652,16.412
92377,131907.055,2694881.652,16.45
92378,131907.055,2694876.652,16.426
92379,131907.055,2694871.652,16.98
92380,131907.055,2694866.652,17.336
92381,131907.055,2694861.652,17.451
92382,131907.055,2694856.652,17.495
92383,131907.055,2694851.652,17.499
92384,131907.055,2694846.652,17.137
92385,131907.055,2694841.652,17.713
92386,131907.055,2694836.652,17.345
92387,131907.055,2694831.652,17.324
92388,131907.055,2694826.652,17.398
92389,131907.055,2694821.652,17.359
92390,131907.055,2694816.652,17.399
92391,131907.055,2694811.652,17.387
92392,131907.055,2694806.652,17.427
92393,131907.055,2694801.652,17.342
92394,131907.055,2694796.652,17.329
92395,131907.055,2694791.652,17.408
92396,131907.055,2694786.652,17.426
92397,131907.055,2694781.652,17.259
92398,131907.055,2694776.652,17.511
92399,131907.055,2694771.652,17.479
92400,131907.055,2694766.652,17.425
92401,131907.055,2694761.652,17.439
92402,131907.055,2694756.652,17.501
92403,131907.055,2694751.652,17.533
92404,131907.055,2694746.652,17.595
92405,131907.055,2694741.652,17.548
92406,131907.055,2694736.652,17.644
92407,131912.055,2694961.652,15.95
92408,131912.055,2694956.652,15.94
92409,131912.055,2694951.652,15.976
92410,131912.055,2694946.652,16.017
92411,131912.055,2694941.652,16.056
92412,131912.055,2694936.652,16.104
92413,131912.055,2694931.652,16.224
92414,131912.055,2694926.652,15.988
92415,131912.055,2694921.652,16.049
92416,131912.055,2694916.652,16.096
92417,131912.055,2694911.652,16.269
92418,131912.055,2694906.652,16.241
92419,131912.055,2694901.652,16.21
92420,131912.055,2694896.652,16.218
92421,131912.055,2694891.652,16.305
92422,131912.055,2694886.652,16.356
92423,131912.055,2694881.652,16.39
92424,131912.055,2694876.652,16.963
92425,131912.055,2694871.652,17.289
92426,131912.055,2694866.652,17.385
92427,131912.055,2694861.652,17.373
92428,131912.055,2694856.652,17.402
92429,131912.055,2694851.652,17.047
92430,131912.055,2694846.652,17.345
92431,131912.055,2694841.652,17.194
92432,131912.055,2694836.652,17.219
92433,131912.055,2694831.652,17.276
92434,131912.055,2694826.652,17.305
92435,131912.055,2694821.652,17.342
92436,131912.055,2694816.652,17.465
92437,131912.055,2694811.652,17.357
92438,131912.055,2694806.652,17.35
92439,131912.055,2694801.652,17.328
92440,131912.055,2694796.652,17.321
92441,131912.055,2694791.652,17.31
92442,131912.055,2694786.652,17.303
92443,131912.055,2694781.652,17.215
92444,131912.055,2694776.652,17.506
92445,131912.055,2694771.652,17.44
92446,131912.055,2694766.652,17.395
92447,131912.055,2694761.652,17.411
92448,131912.055,2694756.652,17.448
92449,131912.055,2694751.652,17.493
92450,131912.055,2694746.652,17.521
92451,131917.055,2694971.652,15.816
92452,131917.055,2694966.652,15.836
92453,131917.055,2694961.652,15.846
92454,131917.055,2694956.652,15.9
92455,131917.055,2694951.652,15.925
92456,131917.055,2694946.652,15.989
92457,131917.055,2694941.652,16.101
92458,131917.055,2694936.652,16.183
92459,131917.055,2694931.652,16.232
92460,131917.055,2694926.652,16.328
92461,131917.055,2694921.652,16.013
92462,131917.055,2694916.652,16.311
92463,131917.055,2694911.652,16.191
92464,131917.055,2694906.652,16.153
92465,131917.055,2694901.652,16.172
92466,131917.055,2694896.652,16.205
92467,131917.055,2694891.652,16.163
92468,131917.055,2694886.652,16.9
92469,131917.055,2694881.652,17.082
92470,131917.055,2694876.652,17.249
92471,131917.055,2694871.652,17.267
92472,131917.055,2694866.652,17.196
92473,131917.055,2694861.652,17.305
92474,131917.055,2694856.652,17.311
92475,131917.055,2694851.652,17.048
92476,131917.055,2694846.652,17.04
92477,131917.055,2694841.652,17.188
